Wall time,Step,Value
1593233285.9378324,7301,0.22300505638122559
1593233444.6110055,7401,0.23320263624191284
1593233604.4208965,7501,0.2328951358795166
1593233764.2354777,7601,0.22242072224617004
1593233923.7019749,7701,0.2109522819519043
1593234082.6746035,7801,0.20500503480434418
1593234241.979209,7901,0.21549345552921295
1593234401.2243645,8001,0.19869565963745117
1593234580.222949,8101,0.19420547783374786
1593234739.031561,8201,0.20866866409778595
1593234897.9905546,8301,0.19874617457389832
1593235057.2860856,8401,0.19132618606090546
1593235216.5476844,8501,0.19313400983810425
1593235375.7955763,8601,0.18685543537139893
1593235533.8997092,8701,0.19098713994026184
1593235692.3026624,8801,0.18855701386928558
1593235850.4740148,8901,0.19009660184383392
1593236010.132922,9001,0.1781724989414215
1593236169.8839388,9101,0.17736440896987915
1593236328.9432242,9201,0.20742793381214142
1593236488.0319772,9301,0.170342355966568
1593236647.0264452,9401,0.18247762322425842
1593236805.5212998,9501,0.17836031317710876
1593236964.8006516,9601,0.18002307415008545
1593237123.9831479,9701,0.18357230722904205
1593237282.5714304,9801,0.16533629596233368
1593237442.4258924,9901,0.1723792999982834
1593237601.6108537,10001,0.17050115764141083
1593237760.3776119,10101,0.16441111266613007
1593237919.339924,10201,0.17361271381378174
1593238078.0772355,10301,0.16616524755954742
1593238240.3555136,10401,0.1860278844833374
1593238399.218292,10501,0.1722167283296585
1593238557.9977548,10601,0.15585069358348846
1593238717.8817594,10701,0.15748271346092224
1593238877.0145278,10801,0.1555505245923996
1593239036.0645502,10901,0.16458407044410706
1593239195.8196533,11001,0.15683335065841675
1593239354.7783039,11101,0.1558685153722763
1593239513.9577475,11201,0.17583803832530975
1593239673.1926582,11301,0.1529151052236557
1593239831.7502763,11401,0.15494145452976227
1593239990.8681471,11501,0.14921733736991882
1593240150.8685973,11601,0.15359540283679962
1593240309.1646419,11701,0.15284474194049835
1593240468.7891672,11801,0.1474715620279312
1593240627.6975803,11901,0.16019418835639954
1593240787.2454398,12001,0.16398008167743683
1593240966.2930822,12101,0.14581552147865295
1593241126.2350206,12201,0.15066923201084137
1593241284.9433043,12301,0.16635125875473022
1593241444.5096462,12401,0.1649075150489807
1593241604.3787775,12501,0.14472438395023346
1593241763.557599,12601,0.1527920663356781
1593241923.3300202,12701,0.1396399289369583
1593242083.0416424,12801,0.14424380660057068
1593242242.3622224,12901,0.15460921823978424
1593242401.577021,13001,0.14845256507396698
1593242560.3370352,13101,0.1496891975402832
1593242719.5922422,13201,0.1421613246202469
1593242879.7831142,13301,0.14040856063365936
1593243038.7921355,13401,0.14389637112617493
1593243198.0755868,13501,0.1424560546875
1593243357.870735,13601,0.14214463531970978
1593243516.8964958,13701,0.14335712790489197
1593243676.0938694,13801,0.15013572573661804
1593243835.0845175,13901,0.14196233451366425
1593243995.3059628,14001,0.14795692265033722
1593244154.2464564,14101,0.13976553082466125
1593244314.039677,14201,0.14134302735328674
1593244473.5670907,14301,0.14300130307674408
1593244632.9225829,14401,0.13787247240543365
1593244792.7478738,14501,0.1368267834186554
1593244952.0389786,14601,0.13380904495716095
1593245110.7828596,14701,0.14048394560813904
1593245270.2803679,14801,0.13693124055862427
1593245429.8684824,14901,0.1340716928243637
1593245588.9460592,15001,0.1358567774295807
1593245748.088509,15101,0.13765482604503632
1593245907.9737124,15201,0.14960597455501556
1593246066.588645,15301,0.13633540272712708
1593246225.8200772,15401,0.1284247487783432
1593246384.9694383,15501,0.14509165287017822
1593246543.8490098,15601,0.1448805332183838
1593246703.1927037,15701,0.13929131627082825
1593246862.2885365,15801,0.13514579832553864
1593247022.4722748,15901,0.13911457359790802
1593247181.680978,16001,0.14831189811229706
1593247361.8880227,16101,0.141843780875206
1593247521.6769536,16201,0.13233593106269836
1593247681.1339931,16301,0.14093108475208282
1593247839.6629734,16401,0.13969409465789795
1593247998.8814094,16501,0.13713039457798004
1593248157.6873312,16601,0.13962586224079132
1593248316.7600691,16701,0.1308363676071167
1593248475.5059454,16801,0.13508646190166473
1593248634.8294199,16901,0.13912689685821533
1593248794.6797717,17001,0.16511155664920807
1593248953.513989,17101,0.12983806431293488
1593249112.0668087,17201,0.1327524334192276
1593249271.1534934,17301,0.1375657469034195
1593249429.9954355,17401,0.13391542434692383
1593249589.6802971,17501,0.13080395758152008
1593249749.0598714,17601,0.13788285851478577
1593249908.1919363,17701,0.14867368340492249
1593250067.5785635,17801,0.12716825306415558
1593250226.486524,17901,0.1335810124874115
1593250385.4154887,18001,0.12998703122138977
1593250544.1510234,18101,0.1375892013311386
1593250703.296511,18201,0.13024359941482544
1593250862.9499023,18301,0.12651504576206207
1593251022.339811,18401,0.12865160405635834
1593251181.9529397,18501,0.12458968162536621
1593251340.9262135,18601,0.1293962001800537
1593251500.5971966,18701,0.12448211014270782
1593251659.884418,18801,0.1373467892408371
1593251819.191187,18901,0.128381609916687
1593251978.1599693,19001,0.1277197003364563
1593252137.200894,19101,0.12696081399917603
1593252296.1509857,19201,0.12651047110557556
1593252456.122361,19301,0.12494946271181107
1593252616.3981397,19401,0.12787561118602753
1593252775.5917523,19501,0.12943683564662933
1593252934.2384102,19601,0.1415787637233734
1593253093.1539237,19701,0.12701450288295746
1593253253.12541,19801,0.12096713483333588
1593253412.648718,19901,0.1277761310338974
1593253571.3933475,20001,0.12368893623352051
1593253750.766764,20101,0.13086046278476715
1593253910.3105223,20201,0.1312604397535324
1593254070.2359877,20301,0.12923666834831238
1593254229.4248033,20401,0.12795579433441162
1593254388.1749122,20501,0.12706635892391205
1593254547.2842722,20601,0.12799012660980225
1593254706.502552,20701,0.12161292135715485
1593254865.5573933,20801,0.13023722171783447
1593255025.1583993,20901,0.13137666881084442
1593255184.1005416,21001,0.12941865622997284
1593255343.2160194,21101,0.12819057703018188
1593255502.5085988,21201,0.1332872211933136
1593255662.5076766,21301,0.12570038437843323
1593255822.0573668,21401,0.12205677479505539
1593255981.0998416,21501,0.12544231116771698
1593256140.6233077,21601,0.1287652850151062
1593256299.2891724,21701,0.13760432600975037
1593256457.938921,21801,0.11984007060527802
1593256618.6617713,21901,0.12483162432909012
1593256777.9947672,22001,0.1251346468925476
1593256937.9786866,22101,0.12069927155971527
1593257097.9619267,22201,0.13066667318344116
1593257257.4760997,22301,0.14301344752311707
1593257416.7782266,22401,0.13383743166923523
1593257575.9163756,22501,0.1306924968957901
1593257735.492013,22601,0.12747089564800262
1593257894.6442778,22701,0.12193692475557327
1593258054.2518957,22801,0.1291811615228653
1593258214.1941683,22901,0.12146110087633133
