Wall time,Step,Value
1593237282.570477,9801,0.63056480884552
1593237442.4252038,9901,0.6255680322647095
1593237601.6101537,10001,0.628200113773346
1593237760.377029,10101,0.6298542618751526
1593237919.3390617,10201,0.6290810108184814
1593238078.0767345,10301,0.6299701929092407
1593238240.3546636,10401,0.6162267923355103
1593238399.217711,10501,0.6294729709625244
1593238557.9971576,10601,0.6298044323921204
1593238717.8812053,10701,0.6254532933235168
1593238877.0139573,10801,0.6284061074256897
1593239036.0638897,10901,0.62873375415802
1593239195.81887,11001,0.625958263874054
1593239354.7761717,11101,0.6290997266769409
1593239513.9569077,11201,0.6282167434692383
1593239673.1919696,11301,0.628002405166626
1593239831.7496884,11401,0.6306852102279663
1593239990.8672664,11501,0.6284660696983337
1593240150.8676198,11601,0.6249985694885254
1593240309.1640103,11701,0.6317263841629028
1593240468.7884548,11801,0.6264704465866089
1593240627.6969976,11901,0.6292927861213684
1593240787.2446935,12001,0.6267718076705933
1593240966.2923856,12101,0.558510422706604
1593241126.2344553,12201,0.6252263188362122
1593241284.9427824,12301,0.6300867199897766
1593241444.5089805,12401,0.6266990900039673
1593241604.378182,12501,0.6255113482475281
1593241763.5567331,12601,0.6282253861427307
1593241923.3292108,12701,0.6258900165557861
1593242083.0408514,12801,0.6261284351348877
1593242242.3616793,12901,0.6276643872261047
1593242401.5763445,13001,0.6280828714370728
1593242560.336258,13101,0.6298818588256836
1593242719.5916846,13201,0.6279221177101135
1593242879.782326,13301,0.6242561936378479
1593243038.7914875,13401,0.6288946270942688
1593243198.0750473,13501,0.6278111338615417
1593243357.8698928,13601,0.6258024573326111
1593243516.8898053,13701,0.6288520097732544
1593243676.0930934,13801,0.6281277537345886
1593243835.0840168,13901,0.6289666891098022
1593243995.3052764,14001,0.6241369247436523
1593244154.2453275,14101,0.6291681528091431
1593244314.039037,14201,0.6258067488670349
1593244473.5665612,14301,0.6268510818481445
1593244632.9216657,14401,0.627529501914978
1593244792.7421045,14501,0.6257020235061646
1593244952.0383916,14601,0.6277610063552856
1593245110.7817845,14701,0.6299474835395813
1593245270.2795815,14801,0.6269679665565491
1593245429.8653126,14901,0.6266224384307861
1593245588.9453845,15001,0.6286142468452454
1593245748.0878556,15101,0.6283678412437439
1593245907.9729953,15201,0.6254488825798035
1593246066.5879912,15301,0.6304574012756348
1593246225.8194406,15401,0.6280166506767273
1593246384.9688268,15501,0.6283404231071472
1593246543.8482833,15601,0.6294081211090088
1593246703.1920826,15701,0.6275737285614014
1593246862.2879338,15801,0.6285519003868103
1593247022.471491,15901,0.6242838501930237
1593247181.6801412,16001,0.6281065344810486
1593247361.8874092,16101,0.5549166202545166
1593247521.6762762,16201,0.625825822353363
1593247681.1333187,16301,0.6271281838417053
1593247839.6622372,16401,0.6307997107505798
1593247998.8807144,16501,0.6280677318572998
1593248157.6867688,16601,0.6296989321708679
1593248316.7593637,16701,0.6286441087722778
1593248475.5050035,16801,0.6299383044242859
1593248634.8287542,16901,0.6276527643203735
1593248794.679139,17001,0.6255850195884705
1593248953.513263,17101,0.6295876502990723
1593249112.0660107,17201,0.6307049989700317
1593249271.1527975,17301,0.6285876631736755
1593249429.994913,17401,0.6295559406280518
1593249589.6790426,17501,0.6262363195419312
1593249749.0593169,17601,0.6274302005767822
1593249908.1880412,17701,0.6284221410751343
1593250067.5778017,17801,0.6273928284645081
1593250226.4857848,17901,0.6292949318885803
1593250385.414926,18001,0.6292112469673157
1593250544.1503174,18101,0.6299791932106018
1593250703.2959464,18201,0.6283553242683411
1593250862.9492433,18301,0.6263573169708252
1593251022.338838,18401,0.6273934841156006
1593251181.9524064,18501,0.6265131235122681
1593251340.925474,18601,0.6290373802185059
1593251500.596542,18701,0.626287579536438
1593251659.8838208,18801,0.6277965903282166
1593251819.190598,18901,0.627719521522522
1593251978.1592836,19001,0.6290547847747803
1593252137.200152,19101,0.6287692785263062
1593252296.150319,19201,0.6291279792785645
1593252456.1217246,19301,0.6251117587089539
1593252616.3975885,19401,0.6239240765571594
1593252775.5911493,19501,0.6281661987304688
1593252934.2378438,19601,0.6303313374519348
1593253093.1531937,19701,0.6292659044265747
1593253253.1246922,19801,0.6251113414764404
1593253412.648155,19901,0.6268671154975891
1593253571.3926702,20001,0.6299429535865784
1593253750.76621,20101,0.5574958324432373
1593253910.3099427,20201,0.6267873644828796
1593254070.235418,20301,0.6252913475036621
1593254229.4241645,20401,0.6281850934028625
1593254388.174358,20501,0.629920482635498
1593254547.2832763,20601,0.6285003423690796
1593254706.501684,20701,0.6280680298805237
1593254865.5566452,20801,0.6287135481834412
1593255025.1578023,20901,0.6265618205070496
1593255184.0999932,21001,0.6291595697402954
1593255343.2153928,21101,0.6284747123718262
1593255502.5080814,21201,0.627775251865387
1593255662.5070658,21301,0.6250039339065552
1593255822.0567439,21401,0.626764178276062
1593255981.0992126,21501,0.6287627220153809
1593256140.6223555,21601,0.6268684267997742
1593256299.2884226,21701,0.6302543878555298
1593256457.938355,21801,0.6303186416625977
1593256618.6611779,21901,0.6221891641616821
1593256777.9936025,22001,0.627618670463562
1593256937.9780102,22101,0.6250609159469604
1593257097.961121,22201,0.6250659227371216
1593257257.4749603,22301,0.626905083656311
1593257416.7776434,22401,0.6277355551719666
1593257575.915464,22501,0.6283861994743347
1593257735.491247,22601,0.6266615390777588
1593257894.6435666,22701,0.628328800201416
1593258054.2360108,22801,0.6265960931777954
1593258214.1934896,22901,0.6251662373542786
1593258374.2439837,23001,0.6248027682304382
